,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
10,2019197555,8835 NE 73rd Ct,Shoal Creek,H,64158.0,Shoal Creek,1.0,WEB,13543,Animals / Pets,5012,0,4266,Questionable Activity,Animals / Pets Questionable Activity,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Questionable Activity-Other,Other,11/27/2019,12:02 AM,11,2019,RESOL,N,11/27/2019,11.0,2019.0,0.0,"8835 NE 73rd Ct64158
(39.226388, -94.472678)",Clay,39.226388,-94.472678,97866,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019197555
11,2019197579,230 W 62nd Ter,Wornall Homestead,H,64113.0,Metro,6.0,EMAIL,4068,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,11/27/2019,8:04 AM,11,2019,RESOL,N,11/29/2019,11.0,2019.0,2.0,"230 W 62nd Ter64113
(39.01523, -94.592531)",Jackson,39.01523,-94.592531,106787,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019197579
12,2020016393,6740 Pennsylvania Ave,Armour Fields,H,64113.0,Metro,6.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/3/2020,8:30 AM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,1.0,"6740 Pennsylvania Ave64113
(39.006054, -94.596668)",Jackson,39.006054,-94.596668,109502,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016393
13,2020016548,5130 Grand Ave,South Plaza,H,64112.0,Metro,4.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/3/2020,11:01 AM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,1.0,"5130 Grand Ave64112
(39.033675, -94.585428)",Jackson,39.033675,-94.585428,143587,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016548
14,2020016423,7822 NE 106th Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/3/2020,8:55 AM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,1.0,"7822 NE 106th Ter64157
(39.286347, -94.486514)",Clay,39.286347,-94.486514,218832,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016423
15,2019198056,10100 N Maywood Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Animals / Pets,5012,3,3615,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Inclement Weather,Inclement Weather,11/30/2019,11:22 PM,11,2019,RESOL,N,12/3/2019,12.0,2019.0,3.0,"10100 N Maywood Ave64157
(39.275766, -94.452352)",Clay,39.275766,-94.452352,219387,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019198056
16,2019181932,9710 View High Dr,Highview Estates,H,64134.0,South,5.0,WEB,13543,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Private Property Pickup,Private Property Pickup,10/20/2019,3:20 PM,10,2019,RESOL,N,10/21/2019,10.0,2019.0,1.0,"9710 View High Dr64134
(38.945989, -94.45942)",Jackson,38.945989,-94.45942,67932,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181932
17,2019181925,2700 NW Barry Rd,Coves North,H,64154.0,North,2.0,WEB,13543,Animals / Pets,5012,3,3615,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/20/2019,2:25 PM,10,2019,RESOL,Y,10/23/2019,10.0,2019.0,3.0,"2700 NW Barry Rd64154
(39.246986, -94.612398)",Platte,39.246986,-94.612398,161740,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181925
18,2019181951,7240 Summit St,Ward Parkway,H,64114.0,Metro,6.0,WEB,13543,Animals / Pets,5012,3,3615,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/20/2019,6:20 PM,10,2019,RESOL,Y,10/23/2019,10.0,2019.0,3.0,"7240 Summit St64114
(38.996497, -94.59895)",Jackson,38.996497,-94.59895,110787,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181951
19,2020023709,6025 N Brighton Ave,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/18/2020,8:13 AM,2,2020,RESOL,N,2/19/2020,2.0,2020.0,1.0,"6025 N Brighton Ave64119
(39.203315, -94.520772)",Clay,39.203315,-94.520772,89631,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020023709
20,2020023861,6700 Lee's Summit Rd,Little Blue,H,64136.0,East,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Private Property Pickup,Private Property Pickup,2/18/2020,10:03 AM,2,2020,RESOL,N,2/19/2020,2.0,2020.0,1.0,"6700 Lee's Summit Rd64136
(39.000065, -94.392701)",Jackson,39.000065,-94.392701,247825,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020023861
21,2020023989,8791 N Flintlock Rd,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/18/2020,11:38 AM,2,2020,RESOL,N,2/19/2020,2.0,2020.0,1.0,"8791 N Flintlock Rd64157
(39.251382, -94.464354)",Clay,39.251382,-94.464354,218429,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020023989
22,2020023738,8401 N Wayland Ave,KCI & 2nd Creek,H,64153.0,North,2.0,PHONE,30436,Animals / Pets,5012,0,4266,Services,Animals / Pets Services,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-Admin,Animals / Pets-Services-Service Issue / Problem,Service Issue / Problem,2/18/2020,8:34 AM,2,2020,RESOL,N,2/18/2020,2.0,2020.0,0.0,"8401 N Wayland Ave64153
(39.247366, -94.69324)",Platte,39.247366,-94.69324,168219,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020023738
23,2020024394,8721 NE 120th St,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,132,25,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-Injured,Injured,2/18/2020,5:57 PM,2,2020,RESOL,Y,6/29/2020,6.0,2020.0,132.0,"8721 NE 120th St64157
(39.308746, -94.474361)",Clay,39.308746,-94.474361,98666,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024394
24,2020003717,606 Tam-O-Shanter Dr,Blue Hills Estates,H,64145.0,South,6.0,PHONE,30436,Animals / Pets,5012,1,9171,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,1/9/2020,10:23 AM,1,2020,RESOL,N,1/10/2020,1.0,2020.0,1.0,"606 Tam-O-Shanter Dr64145
(38.891712, -94.602628)",Jackson,38.891712,-94.602628,159460,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003717
25,2020024033,5320 NW 60th St,Parkdale And Walden,H,64151.0,North,2.0,PHONE,30436,Animals / Pets,5012,1,9171,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,2/18/2020,12:16 PM,2,2020,RESOL,N,2/19/2020,2.0,2020.0,1.0,"5320 NW 60th St64151
(39.204038, -94.643266)",Platte,39.204038,-94.643266,166908,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024033
26,2020003847,"811 NE Windrose Ct A,C,E",Gashland,H,64155.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,172,5,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-Injured,Injured,1/9/2020,1:03 PM,1,2020,RESOL,Y,6/29/2020,6.0,2020.0,172.0,"811 NE Windrose Ct A
E 64155
(39.259083, -94.571621)",Clay,39.259083,-94.571621,261685,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003847
27,2020003636,5840 Oak St,Brookside Park,H,64113.0,Metro,4.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,1/9/2020,9:11 AM,1,2020,RESOL,N,1/10/2020,1.0,2020.0,1.0,"5840 Oak St64113
(39.020576, -94.58382)",Jackson,39.020576,-94.58382,144390,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003636
28,2019162280,3950 NE Prather Rd,River Forest,H,64116.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,3,3615,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abandonment,Abandonment,9/6/2019,2:48 PM,9,2019,RESOL,N,9/9/2019,9.0,2019.0,3.0,"3950 NE Prather Rd64116
(39.167274, -94.55358)",Clay,39.167274,-94.55358,83298,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162280
29,2019182567,4921 Wyoming St,Westwood,H,64112.0,Central,4.0,PHONE,30436,Animals / Pets,5012,7,1826,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/21/2019,3:08 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,7.0,"4921 Wyoming St64112
(39.038959, -94.605182)",Jackson,39.03895900000001,-94.605182,142221,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019182567
30,2019182032,10949 Virginia Ave,Red Bridge North,H,64131.0,South,6.0,PHONE,30436,Animals / Pets,5012,1,9171,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Injured,Injured,10/21/2019,8:20 AM,10,2019,RESOL,N,10/22/2019,10.0,2019.0,1.0,"10949 Virginia Ave64131
(38.926296, -94.576003)",Jackson,38.926296,-94.576003,154516,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019182032
31,2019182556,115 W 67th Ter,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Animals / Pets,5012,7,1826,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,10/21/2019,2:57 PM,10,2019,RESOL,Y,10/28/2019,10.0,2019.0,7.0,"115 W 67th Ter64113
(39.006205, -94.590664)",Jackson,39.006205,-94.590664,111761,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019182556
32,2020024563,11917 N Holmes Ct,Nashua,H,64155.0,Shoal Creek,2.0,PHONE,30436,Animals / Pets,5012,0,4266,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,2/19/2020,7:31 AM,2,2020,RESOL,N,2/19/2020,2.0,2020.0,0.0,"11917 N Holmes Ct64155
(39.309905, -94.567566)",Clay,39.309905,-94.567566,214004,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024563
33,2020025318,7110 N Brighton Ave,Shoal Creek,H,64119.0,Shoal Creek,1.0,WEB,13543,Animals / Pets,5012,4,2743,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/19/2020,6:48 PM,2,2020,RESOL,Y,2/23/2020,2.0,2020.0,4.0,"7110 N Brighton Ave64119
(39.223566, -94.522081)",Clay,39.223566,-94.522081,88816,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025318
34,2020024811,8629 Rhinehart Rd,Little Blue,H,64139.0,South,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/19/2020,11:10 AM,2,2020,RESOL,N,2/20/2020,2.0,2020.0,1.0,"8629 Rhinehart Rd64139
(38.962999, -94.408264)",Jackson,38.962999,-94.408264,67483,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024811
35,2020025005,8621 Rhinehart Rd,Little Blue,H,64139.0,South,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/19/2020,2:09 PM,2,2020,RESOL,N,2/20/2020,2.0,2020.0,1.0,"8621 Rhinehart Rd64139
(38.963455, -94.406404)",Jackson,38.963455,-94.406404,67484,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025005
36,2020025290,5925 Kenwood Ave,Western 49-63,H,64110.0,Metro,6.0,EMAIL,4068,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/19/2020,6:08 PM,2,2020,RESOL,N,2/20/2020,2.0,2020.0,1.0,"5925 Kenwood Ave64110
(39.018982, -94.579724)",Jackson,39.018982,-94.579724,105899,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025290
37,2020025317,8433 N Green Hills Rd,Coves North,H,64154.0,North,2.0,WEB,13543,Animals / Pets,5012,4,2743,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/19/2020,6:47 PM,2,2020,RESOL,Y,2/23/2020,2.0,2020.0,4.0,"8433 N Green Hills Rd64154
(39.247267, -94.630422)",Platte,39.247267,-94.630422,160955,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025317
38,2020025191,14 W 68th Ter,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Animals / Pets,5012,1,9171,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,2/19/2020,4:11 PM,2,2020,RESOL,N,2/20/2020,2.0,2020.0,1.0,"14 W 68th Ter64113
(39.00501, -94.58959)",Jackson,39.00501,-94.58959,111818,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025191
39,2019172306,1202 NE 83rd Ter,Ridgefield,H,64118.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,3,3615,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Injured,Injured,9/27/2019,8:13 AM,9,2019,RESOL,N,9/30/2019,9.0,2019.0,3.0,"1202 NE 83rd Ter64118
(39.246027, -94.565396)",Clay,39.24602700000001,-94.565396,93987,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172306
40,2019172822,4411 NE 80th Pl,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,11,721,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,9/27/2019,6:05 PM,9,2019,RESOL,Y,10/8/2019,10.0,2019.0,11.0,"4411 NE 80th Pl64119
(39.238823, -94.52666)",Clay,39.238823,-94.52666,218091,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172822
41,2019172339,5848 Wyandotte St,Wornall Homestead,H,64113.0,Metro,4.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,9/27/2019,8:45 AM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"5848 Wyandotte St64113
(39.020682, -94.590786)",Jackson,39.020682,-94.590786,144233,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172339
42,2019172309,8006 Noland Rd,Little Blue,H,64138.0,South,5.0,PHONE,30436,Animals / Pets,5012,3,3615,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abandonment,Abandonment,9/27/2019,8:17 AM,9,2019,RESOL,N,9/30/2019,9.0,2019.0,3.0,"8006 Noland Rd64138
(38.975164, -94.426604)",Jackson,38.975164,-94.426604,65756,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172309
43,2019172596,7987 N Flintlock Rd,Shoal Creek,H,64158.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,3,3615,Bite,Animals / Pets Bite,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Bite-Owned,Owned,9/27/2019,12:56 PM,9,2019,RESOL,N,9/30/2019,9.0,2019.0,3.0,"7987 N Flintlock Rd64158
(39.236903, -94.466098)",Clay,39.23690300000001,-94.466098,227213,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172596
44,2019172751,504 W 96th Ter,Lea Manor,H,64114.0,South,6.0,PHONE,30436,Animals / Pets,5012,11,721,Bite,Animals / Pets Bite,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Bite-Animal on Animal,Animal on Animal,9/27/2019,4:06 PM,9,2019,RESOL,Y,10/8/2019,10.0,2019.0,11.0,"504 W 96th Ter64114
(38.953784, -94.598045)",Jackson,38.95378400000001,-94.598045,152655,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172751
45,2020004348,4351 NW Tiffany Springs Rd,Coves North,H,64154.0,North,2.0,PHONE,30436,Animals / Pets,5012,3,3615,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,1/10/2020,1:39 PM,1,2020,RESOL,N,1/13/2020,1.0,2020.0,3.0,"4351 NW Tiffany Springs Rd64154
(39.25951, -94.626349)",Platte,39.25951,-94.626349,252655,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004348
46,2020004202,5908 N Mattox Rd,Parkdale And Walden,H,64151.0,North,2.0,PHONE,30436,Animals / Pets,5012,4,2743,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Private Property Pickup,Private Property Pickup,1/10/2020,9:53 AM,1,2020,RESOL,N,1/14/2020,1.0,2020.0,4.0,"5908 N Mattox Rd64151
(39.201747, -94.646641)",Platte,39.201747,-94.646641,167059,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004202
